random_state,beta_v,beta_P,beta_vP,p_value_v,p_value_P,p_value_vP,alpha,var_intercept,var_residual
77,0.04,0.04,0.04,0.0011460476776629556,4.892602710709006e-09,0.000305021430677694,0.05,0.001967,0.013305959951221604
76,0.04,0.04,0.04,1.2590474964270283e-05,1.800243560230239e-08,0.0002689616018376365,0.05,0.001967,0.013305959951221604
79,0.04,0.04,0.04,3.214508868532885e-05,1.4585835993794537e-09,0.0027454402018594363,0.05,0.001967,0.013305959951221604
84,0.04,0.04,0.04,0.03828399873588301,6.834540705918904e-07,0.007546179306840229,0.05,0.001967,0.013305959951221604
81,0.04,0.04,0.04,1.764532350008732e-05,5.388474253775587e-09,5.615036261661896e-05,0.05,0.001967,0.013305959951221604
83,0.04,0.04,0.04,2.5809793539573214e-07,1.7679222190569742e-10,0.007867117647577087,0.05,0.001967,0.013305959951221604
89,0.04,0.04,0.04,0.0004556444848676347,5.621908682538712e-06,0.0008267183242864772,0.05,0.001967,0.013305959951221604
82,0.04,0.04,0.04,4.216611190057536e-05,1.2357314933618781e-11,0.15196652035616498,0.05,0.001967,0.013305959951221604
86,0.04,0.04,0.04,1.847834420863899e-07,2.417081467347804e-18,0.09701045970640122,0.05,0.001967,0.013305959951221604
85,0.04,0.04,0.04,1.0321752407516023e-05,2.4869364095433186e-11,0.003477679729573324,0.05,0.001967,0.013305959951221604
92,0.04,0.04,0.04,0.00016141871913149448,1.7530682356211935e-08,0.00027294941855087373,0.05,0.001967,0.013305959951221604
91,0.04,0.04,0.04,2.586039280088638e-05,3.5550491495765775e-08,0.002063790451034007,0.05,0.001967,0.013305959951221604
88,0.04,0.04,0.04,0.00020230544644326114,1.7973112253661556e-10,0.0011345263510695765,0.05,0.001967,0.013305959951221604
87,0.04,0.04,0.04,0.0016062762682359571,3.428078042832016e-06,0.00024175986702993133,0.05,0.001967,0.013305959951221604
90,0.04,0.04,0.04,9.866536296945658e-07,8.74621977047878e-11,0.01547114257311362,0.05,0.001967,0.013305959951221604
93,0.04,0.04,0.04,0.0010589204015186882,1.6597353114843009e-06,4.3373274834215044e-05,0.05,0.001967,0.013305959951221604
95,0.04,0.04,0.04,2.0108903598058396e-06,3.627157591255238e-11,0.0065130235110317704,0.05,0.001967,0.013305959951221604
94,0.04,0.04,0.04,0.005213639612231888,7.59869519684877e-08,0.04010320303229762,0.05,0.001967,0.013305959951221604
97,0.04,0.04,0.04,7.155547698250479e-05,2.339832214842444e-07,0.0008766550575655019,0.05,0.001967,0.013305959951221604
96,0.04,0.04,0.04,3.560689669741287e-05,2.085954026382136e-08,0.0013034231278568156,0.05,0.001967,0.013305959951221604
98,0.04,0.04,0.04,0.003894124010701087,2.1483733159146676e-07,0.04177498145754037,0.05,0.001967,0.013305959951221604
99,0.04,0.04,0.04,2.582437913644679e-07,3.557283355964702e-11,0.011815536875152445,0.05,0.001967,0.013305959951221604
1,0.045,0.045,0.045,0.0004341749699114804,1.57156292960238e-10,0.020303751488298927,0.05,0.001967,0.013305959951221604
0,0.045,0.045,0.045,1.4953590169310825e-05,3.611443108978766e-07,2.7120136325291064e-05,0.05,0.001967,0.013305959951221604
2,0.045,0.045,0.045,1.1857069781661926e-06,7.008885947635653e-11,0.0008360686581810441,0.05,0.001967,0.013305959951221604
3,0.045,0.045,0.045,0.005021642567731646,5.93835878333739e-08,0.0007760698296074122,0.05,0.001967,0.013305959951221604
5,0.045,0.045,0.045,9.199346109491861e-07,3.86498534817551e-12,0.0022805051502490146,0.05,0.001967,0.013305959951221604
6,0.045,0.045,0.045,0.0024665140584259784,3.1228655932449017e-09,0.006439542837935762,0.05,0.001967,0.013305959951221604
4,0.045,0.045,0.045,3.170682548574917e-05,4.882788672347737e-09,0.0002553354877883287,0.05,0.001967,0.013305959951221604
7,0.045,0.045,0.045,1.8838450813616073e-06,8.161173187047532e-12,3.944743863779063e-05,0.05,0.001967,0.013305959951221604
11,0.045,0.045,0.045,9.224531523300183e-05,4.964229607757605e-12,0.016670432988015398,0.05,0.001967,0.013305959951221604
16,0.045,0.045,0.045,2.6113877315237983e-05,1.2326656350299878e-10,0.00323667938834916,0.05,0.001967,0.013305959951221604
8,0.045,0.045,0.045,1.0208063861221414e-06,1.7279371514212097e-09,0.00018286004736006194,0.05,0.001967,0.013305959951221604
12,0.045,0.045,0.045,0.00012617205609114816,2.150629517461233e-10,0.006782414250176254,0.05,0.001967,0.013305959951221604
10,0.045,0.045,0.045,5.8274522850300325e-06,3.1055237802277957e-09,2.0899985027270333e-05,0.05,0.001967,0.013305959951221604
9,0.045,0.045,0.045,3.439015854730692e-06,1.9650639922993e-11,3.432353195558426e-05,0.05,0.001967,0.013305959951221604
13,0.045,0.045,0.045,4.8950749091989514e-08,3.1481606784676876e-10,8.36344873568961e-05,0.05,0.001967,0.013305959951221604
15,0.045,0.045,0.045,5.878464073293843e-08,6.378523146189226e-12,0.0005203556176463193,0.05,0.001967,0.013305959951221604
14,0.045,0.045,0.045,2.72833820716569e-09,3.75335900190433e-12,0.00045644030369844477,0.05,0.001967,0.013305959951221604
20,0.045,0.045,0.045,2.7908260017646894e-10,1.1907510912944248e-14,0.005210447634436612,0.05,0.001967,0.013305959951221604
18,0.045,0.045,0.045,9.793829554412811e-08,4.819083866691321e-11,0.0003985065616125781,0.05,0.001967,0.013305959951221604
17,0.045,0.045,0.045,8.204335961956544e-06,2.3194597735992503e-11,0.0015997543774349905,0.05,0.001967,0.013305959951221604
23,0.045,0.045,0.045,4.45250920387411e-07,1.6711528067311945e-13,0.0035257669026299556,0.05,0.001967,0.013305959951221604
22,0.045,0.045,0.045,2.4507910498197625e-07,2.1505662267382542e-11,0.0009527676778198891,0.05,0.001967,0.013305959951221604
19,0.045,0.045,0.045,3.5217020441844544e-06,3.721028416156545e-09,1.056526999923907e-06,0.05,0.001967,0.013305959951221604
21,0.045,0.045,0.045,2.9366550019475145e-07,2.8451192547150894e-11,0.001052716568960054,0.05,0.001967,0.013305959951221604
25,0.045,0.045,0.045,4.727351910849049e-08,3.0585473379680553e-09,2.435986670914991e-05,0.05,0.001967,0.013305959951221604
24,0.045,0.045,0.045,2.0843653092957387e-09,4.432221193633378e-14,0.012463653545057771,0.05,0.001967,0.013305959951221604
26,0.045,0.045,0.045,2.9904824709426917e-05,1.5794406202026888e-10,0.0004317519904137778,0.05,0.001967,0.013305959951221604
29,0.045,0.045,0.045,0.00024964182855938553,1.0262341998822423e-09,0.006763439780471043,0.05,0.001967,0.013305959951221604
27,0.045,0.045,0.045,3.103974904190175e-05,2.6638483056040535e-08,0.0003997722364853336,0.05,0.001967,0.013305959951221604
28,0.045,0.045,0.045,1.7718055561369664e-09,1.6741371244624826e-14,0.00720346719734957,0.05,0.001967,0.013305959951221604
30,0.045,0.045,0.045,0.005064194790941372,7.272877193182162e-11,0.00014261232766755509,0.05,0.001967,0.013305959951221604
31,0.045,0.045,0.045,3.2875871293333717e-06,9.602883036993777e-12,0.0013251678619241685,0.05,0.001967,0.013305959951221604
32,0.045,0.045,0.045,3.7827876493217154e-08,8.591655101142128e-12,0.002734545524115152,0.05,0.001967,0.013305959951221604
33,0.045,0.045,0.045,4.505608548782212e-08,6.24428383245014e-14,0.007575052870992026,0.05,0.001967,0.013305959951221604
34,0.045,0.045,0.045,2.6502602401446923e-06,5.036085768510673e-12,0.0018011915998789889,0.05,0.001967,0.013305959951221604
35,0.045,0.045,0.045,6.8112982942781805e-09,6.103505381269556e-14,0.01176327784991342,0.05,0.001967,0.013305959951221604
36,0.045,0.045,0.045,4.804030241274654e-08,1.6452111730792698e-13,0.00150323109597231,0.05,0.001967,0.013305959951221604
37,0.045,0.045,0.045,4.301288254870081e-06,3.536088290306157e-10,2.5642223161168736e-05,0.05,0.001967,0.013305959951221604
38,0.045,0.045,0.045,2.3091509746325066e-07,5.034786742536802e-13,0.003912736345160582,0.05,0.001967,0.013305959951221604
39,0.045,0.045,0.045,2.559712947933135e-06,4.747397640857012e-11,0.0012616314302109433,0.05,0.001967,0.013305959951221604
41,0.045,0.045,0.045,5.379343039601952e-06,5.0716789465243105e-12,0.00012052952115785828,0.05,0.001967,0.013305959951221604
40,0.045,0.045,0.045,1.2482177089234837e-08,2.7820921135245743e-13,0.003141934916988631,0.05,0.001967,0.013305959951221604
45,0.045,0.045,0.045,5.510327196622334e-06,3.87934825207494e-11,1.5371560217107916e-06,0.05,0.001967,0.013305959951221604
42,0.045,0.045,0.045,0.000337494230717031,1.60499787655206e-10,5.5106625151757825e-05,0.05,0.001967,0.013305959951221604
44,0.045,0.045,0.045,6.190413435903416e-08,4.011416254380266e-15,0.001747788869246777,0.05,0.001967,0.013305959951221604
46,0.045,0.045,0.045,0.0003288123106293364,1.2185107159413182e-12,0.0018137133341742655,0.05,0.001967,0.013305959951221604
47,0.045,0.045,0.045,6.989480901260791e-06,7.560021866439307e-10,5.7272440538036074e-05,0.05,0.001967,0.013305959951221604
43,0.045,0.045,0.045,6.262155711742204e-05,1.1628570461338841e-09,0.0005841185772349399,0.05,0.001967,0.013305959951221604
48,0.045,0.045,0.045,0.006471788930743409,2.7038214385109893e-12,0.0035221358589310908,0.05,0.001967,0.013305959951221604
49,0.045,0.045,0.045,1.095536206195803e-07,6.522010494266693e-15,0.0023434091520786373,0.05,0.001967,0.013305959951221604
53,0.045,0.045,0.045,8.275365200382367e-07,4.343868196509638e-13,6.119140559169673e-05,0.05,0.001967,0.013305959951221604
50,0.045,0.045,0.045,8.379969982282125e-05,1.5978077118824351e-13,0.010962889518103286,0.05,0.001967,0.013305959951221604
52,0.045,0.045,0.045,0.000654897114558343,4.752917320356918e-12,0.0018649886593505676,0.05,0.001967,0.013305959951221604
51,0.045,0.045,0.045,1.7942552791421006e-08,5.860815001197866e-15,0.036153451791696115,0.05,0.001967,0.013305959951221604
54,0.045,0.045,0.045,0.001069025404214636,4.164551182161851e-12,0.0006491864775980118,0.05,0.001967,0.013305959951221604
56,0.045,0.045,0.045,4.190866858957817e-06,3.280420148203792e-11,0.0012102617272483499,0.05,0.001967,0.013305959951221604
55,0.045,0.045,0.045,1.4780509509546834e-07,1.846663501775239e-14,0.001764259407708792,0.05,0.001967,0.013305959951221604
57,0.045,0.045,0.045,3.6499814812455786e-05,3.415904391430976e-13,0.000693658551229936,0.05,0.001967,0.013305959951221604
58,0.045,0.045,0.045,4.791915274757882e-07,3.0371254926169504e-13,0.0006551243216481814,0.05,0.001967,0.013305959951221604
61,0.045,0.045,0.045,1.782763239394939e-06,6.209347529895299e-11,6.876415043041078e-05,0.05,0.001967,0.013305959951221604
64,0.045,0.045,0.045,7.89572067289094e-09,5.222538955985224e-13,0.002192524379686126,0.05,0.001967,0.013305959951221604
59,0.045,0.045,0.045,0.005758125670605256,2.1409135688697843e-12,0.002381830732689438,0.05,0.001967,0.013305959951221604
62,0.045,0.045,0.045,5.4451265612716646e-08,5.35955528964306e-14,0.0018653539329300992,0.05,0.001967,0.013305959951221604
60,0.045,0.045,0.045,0.0024532336793085066,1.528845861355543e-11,0.0012125587122178367,0.05,0.001967,0.013305959951221604
63,0.045,0.045,0.045,1.4113061478025468e-05,4.738255865565377e-13,0.0046255241501271,0.05,0.001967,0.013305959951221604
66,0.045,0.045,0.045,7.297560196340432e-08,8.342804852531572e-13,0.01195302052839514,0.05,0.001967,0.013305959951221604
65,0.045,0.045,0.045,2.221102443515544e-06,6.5637590105281386e-15,0.0028996367496730026,0.05,0.001967,0.013305959951221604
67,0.045,0.045,0.045,0.0006964413842998253,9.619330875298428e-11,0.0020616970706815014,0.05,0.001967,0.013305959951221604
68,0.045,0.045,0.045,6.079627757816533e-09,1.984903190191118e-11,0.0056888344103828235,0.05,0.001967,0.013305959951221604
72,0.045,0.045,0.045,2.7297496087485214e-07,5.254517820837424e-11,0.0013755086042430366,0.05,0.001967,0.013305959951221604
69,0.045,0.045,0.045,6.691918889318764e-07,1.6154918449656666e-15,0.008896537989663833,0.05,0.001967,0.013305959951221604
70,0.045,0.045,0.045,8.558631204171413e-08,5.699063643573713e-11,0.001266564425322646,0.05,0.001967,0.013305959951221604
73,0.045,0.045,0.045,3.058543239803935e-07,5.082181527097229e-12,0.0008669529022704832,0.05,0.001967,0.013305959951221604
71,0.045,0.045,0.045,6.00576613035188e-06,1.792421209009277e-12,0.00035418410946830026,0.05,0.001967,0.013305959951221604
74,0.045,0.045,0.045,5.134460224426603e-07,2.1070979566144574e-13,0.004122172865876646,0.05,0.001967,0.013305959951221604
75,0.045,0.045,0.045,8.055364968312234e-08,1.8551337270327377e-13,0.025826431680192122,0.05,0.001967,0.013305959951221604
76,0.045,0.045,0.045,0.005179647773881979,3.0735032836084835e-09,0.0006142355352305356,0.05,0.001967,0.013305959951221604
77,0.045,0.045,0.045,1.7918026245055024e-07,1.2645183002354825e-12,0.00023549028273205487,0.05,0.001967,0.013305959951221604
82,0.045,0.045,0.045,1.754766997631569e-07,1.3584033711959525e-11,0.003982125213251,0.05,0.001967,0.013305959951221604
79,0.045,0.045,0.045,1.9635224380625132e-07,2.4181750759239357e-11,0.008052035698264398,0.05,0.001967,0.013305959951221604
78,0.045,0.045,0.045,3.435154474321789e-07,6.084198304579635e-13,0.0029446468164093667,0.05,0.001967,0.013305959951221604
80,0.045,0.045,0.045,2.7163190412324062e-08,5.92692541856248e-17,0.036394338482999194,0.05,0.001967,0.013305959951221604
81,0.045,0.045,0.045,9.626453113144935e-08,1.0915733980859745e-13,0.016519231773143173,0.05,0.001967,0.013305959951221604
84,0.045,0.045,0.045,1.596647282910303e-06,1.2604484025606377e-13,0.037613461325602414,0.05,0.001967,0.013305959951221604
83,0.045,0.045,0.045,1.5951856164298224e-07,8.240101593915803e-12,0.0019520806943976073,0.05,0.001967,0.013305959951221604
86,0.045,0.045,0.045,1.8757718836440744e-05,4.250101461251029e-13,2.4388528612568727e-05,0.05,0.001967,0.013305959951221604
90,0.045,0.045,0.045,4.311269103210172e-09,3.7515472873894136e-14,0.022820056534110594,0.05,0.001967,0.013305959951221604
85,0.045,0.045,0.045,5.1931894269668645e-06,9.571941982300669e-11,0.001464413354354086,0.05,0.001967,0.013305959951221604
87,0.045,0.045,0.045,4.41390308755826e-08,4.905941032804389e-10,0.0005197416220111389,0.05,0.001967,0.013305959951221604
88,0.045,0.045,0.045,9.800456774711191e-08,1.1824827725561661e-14,0.013831268384777065,0.05,0.001967,0.013305959951221604
89,0.045,0.045,0.045,2.401201325401636e-07,2.2787877754565812e-12,0.008047743725458148,0.05,0.001967,0.013305959951221604
91,0.045,0.045,0.045,2.8972776247267606e-07,4.661715159163068e-11,0.003940102790820141,0.05,0.001967,0.013305959951221604
92,0.045,0.045,0.045,1.0454340138237107e-08,2.1765530965700083e-13,0.1002978236322297,0.05,0.001967,0.013305959951221604
94,0.045,0.045,0.045,2.7231228785587975e-07,1.614444018239716e-14,0.03179315186127145,0.05,0.001967,0.013305959951221604
93,0.045,0.045,0.045,1.5798484884770312e-05,4.332845158898907e-07,1.9228165248486694e-05,0.05,0.001967,0.013305959951221604
95,0.045,0.045,0.045,4.802864885809415e-06,2.492161901375482e-11,0.005833283006214663,0.05,0.001967,0.013305959951221604
97,0.045,0.045,0.045,1.899266287108537e-05,5.5384974462381785e-12,0.002162701689776437,0.05,0.001967,0.013305959951221604
96,0.045,0.045,0.045,1.2067798956747007e-07,2.2871399369167333e-12,0.023433845960112172,0.05,0.001967,0.013305959951221604
99,0.045,0.045,0.045,2.9008729743005027e-08,1.0780917587601478e-13,0.02510989253131879,0.05,0.001967,0.013305959951221604
98,0.045,0.045,0.045,3.117960471889399e-08,1.6951145196207354e-12,0.003188340765570543,0.05,0.001967,0.013305959951221604
0,0.05,0.05,0.05,2.840225964407756e-07,9.403757388125448e-14,0.0012863430064375225,0.05,0.001967,0.013305959951221604
1,0.05,0.05,0.05,1.1263499550102425e-07,1.60408399390362e-15,0.02267657147537908,0.05,0.001967,0.013305959951221604
2,0.05,0.05,0.05,2.158743743166411e-08,3.322819535924918e-15,0.01346358184042472,0.05,0.001967,0.013305959951221604
3,0.05,0.05,0.05,2.1818331264342533e-09,2.639591087399233e-16,0.007657012168813219,0.05,0.001967,0.013305959951221604
7,0.05,0.05,0.05,2.5213867564542743e-06,9.425596618410326e-09,1.725615420796868e-07,0.05,0.001967,0.013305959951221604
6,0.05,0.05,0.05,4.5091251432252474e-08,4.2171361767502973e-10,5.327616949674836e-06,0.05,0.001967,0.013305959951221604
4,0.05,0.05,0.05,6.919775090724961e-06,2.5966811847969235e-18,0.002820863210920847,0.05,0.001967,0.013305959951221604
5,0.05,0.05,0.05,1.3329000143866571e-09,2.223986596358925e-14,0.0007548886350788855,0.05,0.001967,0.013305959951221604
8,0.05,0.05,0.05,3.2628166076552036e-09,3.851778945386906e-15,0.0057710063015727,0.05,0.001967,0.013305959951221604
11,0.05,0.05,0.05,4.3107486188627414e-07,2.3786561063684395e-07,1.3416882871679618e-07,0.05,0.001967,0.013305959951221604
10,0.05,0.05,0.05,1.7869477188904524e-06,1.5534015211169846e-07,5.6674996366320516e-08,0.05,0.001967,0.013305959951221604
9,0.05,0.05,0.05,2.96972957990128e-07,5.731705932849396e-14,0.0002291939961866509,0.05,0.001967,0.013305959951221604
12,0.05,0.05,0.05,2.5181051585458346e-05,1.3351771539430203e-07,9.046388206545573e-08,0.05,0.001967,0.013305959951221604
13,0.05,0.05,0.05,3.782894543524063e-09,2.3520146113429107e-13,0.0013898191819925725,0.05,0.001967,0.013305959951221604
14,0.05,0.05,0.05,1.4490802687717036e-06,5.449245367272112e-14,0.00013744342211499753,0.05,0.001967,0.013305959951221604
16,0.05,0.05,0.05,2.025743140811604e-09,9.039432454254278e-13,2.2455971949208787e-05,0.05,0.001967,0.013305959951221604
15,0.05,0.05,0.05,9.292375839610407e-08,9.874876310233585e-18,0.0037951295255203655,0.05,0.001967,0.013305959951221604
18,0.05,0.05,0.05,7.552622612968896e-05,1.3720824926033731e-08,3.5484234614195537e-07,0.05,0.001967,0.013305959951221604
17,0.05,0.05,0.05,1.6298544496767164e-08,1.246709882346123e-11,0.00030712441044588917,0.05,0.001967,0.013305959951221604
20,0.05,0.05,0.05,2.2818431767091985e-07,2.937309266073916e-18,0.007388727483134232,0.05,0.001967,0.013305959951221604
19,0.05,0.05,0.05,8.800489553046029e-07,5.999172630005879e-16,0.014399273064365713,0.05,0.001967,0.013305959951221604
21,0.05,0.05,0.05,3.938442507827907e-05,8.266685610376395e-12,0.00027537975455638224,0.05,0.001967,0.013305959951221604
22,0.05,0.05,0.05,5.0244167557472746e-09,6.839345930045266e-16,0.013864216825345648,0.05,0.001967,0.013305959951221604
24,0.05,0.05,0.05,2.3617388429625146e-08,4.983145390925051e-13,2.8476968745118317e-06,0.05,0.001967,0.013305959951221604
26,0.05,0.05,0.05,3.077956162327218e-08,6.094219105550747e-12,1.1976014802937828e-06,0.05,0.001967,0.013305959951221604
23,0.05,0.05,0.05,3.4432792302793946e-06,9.547771500172542e-11,2.025131344342441e-05,0.05,0.001967,0.013305959951221604
25,0.05,0.05,0.05,6.929602821626472e-06,3.3214989669597437e-15,9.998841344142772e-05,0.05,0.001967,0.013305959951221604
27,0.05,0.05,0.05,1.5946586186503137e-07,3.172640512462419e-14,0.0002338244810111772,0.05,0.001967,0.013305959951221604
28,0.05,0.05,0.05,1.237123510020726e-07,1.3415964802038311e-14,0.007121625319728603,0.05,0.001967,0.013305959951221604
29,0.05,0.05,0.05,6.982400093805598e-08,1.1098356916189451e-13,2.397573671456019e-05,0.05,0.001967,0.013305959951221604
31,0.05,0.05,0.05,5.683924416336933e-05,1.1167734849761828e-06,1.0771425818840652e-06,0.05,0.001967,0.013305959951221604
30,0.05,0.05,0.05,5.333761663523754e-07,2.1021092128109704e-12,5.6882943554481204e-06,0.05,0.001967,0.013305959951221604
32,0.05,0.05,0.05,2.3419756154495493e-08,2.62071368431761e-12,1.0507876300987079e-05,0.05,0.001967,0.013305959951221604
35,0.05,0.05,0.05,9.697563193395799e-08,2.8717656350564502e-21,0.018974497238234665,0.05,0.001967,0.013305959951221604
34,0.05,0.05,0.05,2.5857080778977464e-05,1.1751264025000812e-14,6.190238200879653e-05,0.05,0.001967,0.013305959951221604
33,0.05,0.05,0.05,1.3179964509507962e-07,2.918677217676432e-14,0.0008317766377572524,0.05,0.001967,0.013305959951221604
37,0.05,0.05,0.05,1.3512443327148373e-08,7.458033952028591e-11,1.2395210802215093e-06,0.05,0.001967,0.013305959951221604
36,0.05,0.05,0.05,6.369224124339365e-09,2.5325257126124272e-20,0.0036317861486083987,0.05,0.001967,0.013305959951221604
39,0.05,0.05,0.05,9.089756540689569e-06,1.6983504893306115e-15,0.0010718131839208558,0.05,0.001967,0.013305959951221604
38,0.05,0.05,0.05,0.000111683108899491,1.3135873536671378e-07,1.5754375241794474e-07,0.05,0.001967,0.013305959951221604
41,0.05,0.05,0.05,1.2552270938425934e-06,3.411690734981125e-16,0.00035744305689747055,0.05,0.001967,0.013305959951221604
40,0.05,0.05,0.05,1.0911943515973694e-08,9.216007055287183e-20,0.018735603555095213,0.05,0.001967,0.013305959951221604
45,0.05,0.05,0.05,2.3479499516858265e-08,3.250358936017552e-20,0.001804059804025866,0.05,0.001967,0.013305959951221604
46,0.05,0.05,0.05,2.0241654655897024e-09,9.281680706976798e-16,0.013743416746390862,0.05,0.001967,0.013305959951221604
42,0.05,0.05,0.05,5.8776317141148135e-05,2.010623530503407e-14,0.00013088038034995958,0.05,0.001967,0.013305959951221604
43,0.05,0.05,0.05,1.1945103503187362e-06,2.2625187003925138e-11,1.9806893613492087e-07,0.05,0.001967,0.013305959951221604
44,0.05,0.05,0.05,4.804496373974998e-09,1.2507213651877974e-20,0.0012120819017229403,0.05,0.001967,0.013305959951221604
47,0.05,0.05,0.05,3.517539198858306e-07,7.014794394798542e-12,0.0006377444115136602,0.05,0.001967,0.013305959951221604
48,0.05,0.05,0.05,8.457699405928558e-09,6.257337633774295e-22,0.0034846844650619044,0.05,0.001967,0.013305959951221604
50,0.05,0.05,0.05,2.455063486306887e-09,1.2905451315546942e-21,0.0028697689458586162,0.05,0.001967,0.013305959951221604
49,0.05,0.05,0.05,2.5694538337311163e-06,9.234476100454189e-18,0.0004617169887075042,0.05,0.001967,0.013305959951221604
56,0.05,0.05,0.05,9.618383166708653e-08,9.522550663015698e-14,0.0006210246653540775,0.05,0.001967,0.013305959951221604
51,0.05,0.05,0.05,7.83514994860194e-06,2.4222030948615254e-09,5.5708461834174553e-08,0.05,0.001967,0.013305959951221604
57,0.05,0.05,0.05,7.071124805906558e-07,9.568733220555219e-11,1.005267477842306e-05,0.05,0.001967,0.013305959951221604
54,0.05,0.05,0.05,1.178850051732935e-07,2.2730893848230373e-16,2.075905756101936e-05,0.05,0.001967,0.013305959951221604
52,0.05,0.05,0.05,7.417799816967292e-07,1.047095726186323e-14,0.0015696083232391985,0.05,0.001967,0.013305959951221604
53,0.05,0.05,0.05,6.380032209636717e-08,7.770014653214174e-20,0.000638977696015603,0.05,0.001967,0.013305959951221604
58,0.05,0.05,0.05,2.3794312025538966e-07,1.701822794111835e-16,0.010793217039209093,0.05,0.001967,0.013305959951221604
55,0.05,0.05,0.05,4.9666299672091205e-08,4.3941577253082065e-14,0.0003620346532123602,0.05,0.001967,0.013305959951221604
61,0.05,0.05,0.05,7.423406760603654e-06,4.2710599461374127e-10,1.0437030355532186e-07,0.05,0.001967,0.013305959951221604
59,0.05,0.05,0.05,5.048448619838622e-10,2.7336512362635808e-17,0.011245139157697665,0.05,0.001967,0.013305959951221604
60,0.05,0.05,0.05,9.75785739557815e-07,3.740577852467283e-12,2.1807737426063348e-06,0.05,0.001967,0.013305959951221604
62,0.05,0.05,0.05,1.2454825040010514e-07,5.252855102540669e-15,0.0011091447987934939,0.05,0.001967,0.013305959951221604
64,0.05,0.05,0.05,7.804793380073389e-07,3.014426055405696e-12,0.0004716806504780307,0.05,0.001967,0.013305959951221604
63,0.05,0.05,0.05,1.4463572698049593e-06,3.825298779069435e-14,2.9565121872005162e-06,0.05,0.001967,0.013305959951221604
66,0.05,0.05,0.05,1.447400968456953e-07,1.505859972022121e-18,0.00529266168482767,0.05,0.001967,0.013305959951221604
65,0.05,0.05,0.05,2.2603337482703406e-08,1.3034880908972953e-13,0.00011129232105651824,0.05,0.001967,0.013305959951221604
67,0.05,0.05,0.05,3.618652287018094e-07,4.6131541356007006e-10,3.09566213027318e-08,0.05,0.001967,0.013305959951221604
70,0.05,0.05,0.05,2.758430924677894e-07,4.461729212492229e-14,2.4994321395791456e-06,0.05,0.001967,0.013305959951221604
68,0.05,0.05,0.05,3.117689152272216e-09,2.219175796143646e-19,0.0014406497112942765,0.05,0.001967,0.013305959951221604
69,0.05,0.05,0.05,2.7422710040208622e-05,1.3701252671908532e-09,1.3608676809607532e-05,0.05,0.001967,0.013305959951221604
76,0.05,0.05,0.05,6.463216300559316e-06,3.5435457186219007e-11,3.374812772132766e-06,0.05,0.001967,0.013305959951221604
74,0.05,0.05,0.05,4.54694037991157e-07,8.542791464133167e-13,6.339818776439456e-05,0.05,0.001967,0.013305959951221604
71,0.05,0.05,0.05,3.775496416859596e-06,7.800342613195975e-14,0.0002933665781774679,0.05,0.001967,0.013305959951221604
73,0.05,0.05,0.05,2.1214798819741316e-07,1.115138862562933e-09,1.4725003757395686e-07,0.05,0.001967,0.013305959951221604
72,0.05,0.05,0.05,2.1969959365825505e-07,1.9272686587058508e-18,0.00011341168726167333,0.05,0.001967,0.013305959951221604
75,0.05,0.05,0.05,2.7927979229690494e-06,4.447592788508652e-09,4.8143605539715326e-08,0.05,0.001967,0.013305959951221604
77,0.05,0.05,0.05,1.4023040959587531e-05,9.624692835798597e-11,4.4433194025382243e-07,0.05,0.001967,0.013305959951221604
79,0.05,0.05,0.05,6.394874313973577e-07,9.75018721679667e-11,0.00014637742989463982,0.05,0.001967,0.013305959951221604
78,0.05,0.05,0.05,1.5508579357438094e-07,5.497509858661206e-10,3.981052279139126e-05,0.05,0.001967,0.013305959951221604
81,0.05,0.05,0.05,4.442070280155027e-06,2.607384392533842e-12,0.0033738550438178294,0.05,0.001967,0.013305959951221604
80,0.05,0.05,0.05,8.753823418442429e-09,1.0521033942882352e-14,0.012516592648908743,0.05,0.001967,0.013305959951221604
83,0.05,0.05,0.05,8.358854353943593e-11,3.743845911520339e-21,0.009222866547136785,0.05,0.001967,0.013305959951221604
85,0.05,0.05,0.05,2.358542149886479e-06,5.815450768979394e-15,0.00041420112676260627,0.05,0.001967,0.013305959951221604
84,0.05,0.05,0.05,1.2969455886760341e-05,2.2425323837377143e-10,1.0203586925219895e-07,0.05,0.001967,0.013305959951221604
82,0.05,0.05,0.05,1.2531302115979897e-10,1.8223151466590105e-20,0.04839925498779034,0.05,0.001967,0.013305959951221604
87,0.05,0.05,0.05,2.2783940396330681e-10,3.178634278376388e-16,0.015820697510351093,0.05,0.001967,0.013305959951221604
86,0.05,0.05,0.05,2.616916071261261e-09,3.123793750827221e-14,0.0004408300388132496,0.05,0.001967,0.013305959951221604
90,0.05,0.05,0.05,7.592251633943574e-12,1.9643325364578717e-21,0.1106097703648649,0.05,0.001967,0.013305959951221604
89,0.05,0.05,0.05,6.358480337882791e-09,1.1201857755653651e-12,0.0034996474836993968,0.05,0.001967,0.013305959951221604
93,0.05,0.05,0.05,3.5010637720333635e-08,1.502501745836884e-12,1.4035072952968008e-05,0.05,0.001967,0.013305959951221604
88,0.05,0.05,0.05,8.241275551711732e-08,5.733963155652167e-11,3.8478059272237766e-05,0.05,0.001967,0.013305959951221604
92,0.05,0.05,0.05,1.788974800226866e-07,5.782073316132667e-16,0.0004342694343337456,0.05,0.001967,0.013305959951221604
